Kraken:USDCEUR,2024-05-31T23:59:47Z,0.9222,0.9222,0.9222,0.9222,0,408.376,0,408.376,0,3,0,3
Kraken:USDCEUR,2024-06-01T00:00:33Z,0.9222,0.9222,0.9222,0.9222,0,9.3704,0,9.3704,0,1,0,1
Kraken:USDCEUR,2024-06-01T00:00:56Z,0.9222,0.9222,0.9222,0.9222,0,244.7682,0,244.7682,0,1,0,1
Kraken:USDCEUR,2024-06-01T00:01:19Z,0.9222,0.9222,0.9222,0.9222,0,244.7682,0,244.7682,0,1,0,1
Kraken:USDCEUR,2024-06-01T00:01:42Z,0.9222,0.9222,0.9222,0.9222,0,244.7682,0,244.7682,0,1,0,1
Kraken:USDCEUR,2024-06-01T00:04:46Z,0.9223,0.9223,0.9223,0.9223,130.0954033,0,0,130.0954033,1,0,0,1
Kraken:USDCEUR,2024-06-01T00:09:45Z,0.9222,0.9222,0.9222,0.9222,0,61425.61239999999,0,61425.61239999999,0,4,0,4
Kraken:USDCEUR,2024-06-01T00:10:08Z,0.9222,0.9222,0.9222,0.9222,0,246.5073,0,246.5073,0,1,0,1
Kraken:USDCEUR,2024-06-01T00:27:46Z,0.9223,0.9223,0.9223,0.9223,10.84128361,0,0,10.84128361,1,0,0,1
Kraken:USDCEUR,2024-06-01T00:30:04Z,0.9222,0.9222,0.9222,0.9222,0,15.396556,9.9,5.496556,0,2,1,1
Kraken:USDCEUR,2024-06-01T00:36:35Z,0.9223,0.9223,0.9223,0.9223,70.54789221,0,0,70.54789221,1,0,0,1
Kraken:USDCEUR,2024-06-01T00:38:07Z,0.9222,0.9222,0.9222,0.9222,0,6.05486336,0,6.05486336,0,1,0,1
Kraken:USDCEUR,2024-06-01T00:43:52Z,0.9222,0.9222,0.9222,0.9222,0,244.775,0,244.775,0,1,0,1
Kraken:USDCEUR,2024-06-01T00:44:15Z,0.9221,0.9221,0.9221,0.9221,0,167.3766,0,167.3766,0,1,0,1
Kraken:USDCEUR,2024-06-01T00:44:38Z,0.9221,0.9221,0.9221,0.9221,0,30.9361,0,30.9361,0,1,0,1
Kraken:USDCEUR,2024-06-01T00:51:55Z,0.9222,0.9222,0.9222,0.9222,50.6424,0,0,50.6424,1,0,0,1
Kraken:USDCEUR,2024-06-01T00:52:18Z,0.9222,0.9222,0.9222,0.9222,1666.3576,0,0,1666.3576,1,0,0,1
Kraken:USDCEUR,2024-06-01T00:54:59Z,0.9222,0.9222,0.9222,0.9222,0,1868.5816565,266.08941461,1602.49224189,0,3,2,1
Kraken:USDCEUR,2024-06-01T00:56:54Z,0.9223,0.9223,0.9223,0.9223,9.4567,0,0,9.4567,1,0,0,1
Kraken:USDCEUR,2024-06-01T00:59:58Z,0.9222,0.9223,0.9222,0.9223,16.26192542,6.995666,0,23.257591419999997,2,1,0,3
Kraken:USDCEUR,2024-06-01T01:04:34Z,0.9223,0.9223,0.9223,0.9223,149.184338,0,149.184338,0,1,0,1,0
Kraken:USDCEUR,2024-06-01T01:16:27Z,0.9223,0.9223,0.9223,0.9223,824.10123057,0,0,824.10123057,1,0,0,1
Kraken:USDCEUR,2024-06-01T01:19:08Z,0.9222,0.9222,0.9222,0.9222,0,82.2763,0,82.2763,0,1,0,1
Kraken:USDCEUR,2024-06-01T01:21:26Z,0.9222,0.9222,0.9222,0.9222,0,7.73928107,7.73928107,0,0,1,1,0
Kraken:USDCEUR,2024-06-01T01:21:49Z,0.9222,0.9222,0.9222,0.9222,0,218.93298634,218.93298634,0,0,1,1,0
Kraken:USDCEUR,2024-06-01T01:24:07Z,0.9222,0.9222,0.9222,0.9222,0,27.58555628,27.58555628,0,0,1,1,0
Kraken:USDCEUR,2024-06-01T01:30:15Z,0.9222,0.9222,0.9222,0.9222,0,7.0365,0,7.0365,0,1,0,1
Kraken:USDCEUR,2024-06-01T01:31:01Z,0.9223,0.9223,0.9223,0.9223,45,0,45,0,1,0,1,0
Kraken:USDCEUR,2024-06-01T01:31:47Z,0.9222,0.9222,0.9222,0.9222,0,110.837037,110.837037,0,0,1,1,0
Kraken:USDCEUR,2024-06-01T01:34:28Z,0.9222,0.9223,0.9222,0.9223,13.21797723,229.80913542,0,243.02711265,1,1,0,2
Kraken:USDCEUR,2024-06-01T01:36:00Z,0.9223,0.9223,0.9223,0.9223,27.739757,0,27.739757,0,1,0,1,0
Kraken:USDCEUR,2024-06-01T01:38:18Z,0.9222,0.9222,0.9222,0.9222,0,208.643379,208.643379,0,0,1,1,0
Kraken:USDCEUR,2024-06-01T01:44:49Z,0.9223,0.9223,0.9223,0.9223,10.84128361,0,0,10.84128361,1,0,0,1
Kraken:USDCEUR,2024-06-01T01:47:53Z,0.9223,0.9223,0.9223,0.9223,6.10609867,0,0,6.10609867,1,0,0,1
Kraken:USDCEUR,2024-06-01T01:52:06Z,0.9222,0.9222,0.9222,0.9222,0,7.365367,0,7.365367,0,1,0,1
Kraken:USDCEUR,2024-06-01T01:54:24Z,0.9223,0.9223,0.9223,0.9223,210.120978,0,210.120978,0,1,0,1,0
Kraken:USDCEUR,2024-06-01T01:55:56Z,0.9223,0.9223,0.9223,0.9223,206.30191,0,206.30191,0,1,0,1,0
Kraken:USDCEUR,2024-06-01T01:57:05Z,0.9222,0.9222,0.9222,0.9222,0,35.68220752,35.68220752,0,0,1,1,0
Kraken:USDCEUR,2024-06-01T01:57:51Z,0.9223,0.9223,0.9223,0.9223,27.52071582,0,27.52071582,0,1,0,1,0
Kraken:USDCEUR,2024-06-01T01:59:23Z,0.9222,0.9222,0.9222,0.9222,0,18,0,18,0,1,0,1
Kraken:USDCEUR,2024-06-01T01:59:46Z,0.9223,0.9223,0.9223,0.9223,101.36600174000002,0,0,101.36600174000002,3,0,0,3
Kraken:USDCEUR,2024-06-01T02:12:02Z,0.9223,0.9223,0.9223,0.9223,25.715731,0,25.715731,0,1,0,1,0
Kraken:USDCEUR,2024-06-01T02:17:01Z,0.9222,0.9222,0.9222,0.9222,101.02678377,0,0,101.02678377,1,0,0,1
Kraken:USDCEUR,2024-06-01T02:20:05Z,0.9223,0.9223,0.9223,0.9223,262.651223,0,262.651223,0,1,0,1,0
Kraken:USDCEUR,2024-06-01T02:31:12Z,0.9223,0.9223,0.9223,0.9223,526.637708,0,526.637708,0,1,0,1,0
Kraken:USDCEUR,2024-06-01T02:39:38Z,0.9223,0.9223,0.9223,0.9223,10.84128361,0,0,10.84128361,1,0,0,1
Kraken:USDCEUR,2024-06-01T02:53:26Z,0.9221,0.9221,0.9221,0.9221,0,1332.18901008,0,1332.18901008,0,1,0,1
Kraken:USDCEUR,2024-06-01T02:59:57Z,0.9222,0.9222,0.9222,0.9222,8.13184431,0,0,8.13184431,1,0,0,1
